node_id,word,definition,pos_group,cluster,x,y,z,ERROR SYMPTOMS,TROUBLESHOOTING,PRIMARY CATEGORY,SUB CATEGORY,CORE,CORE 1: DOMAIN,CORE 2: DOMAIN
W2362,.sh files: VIM (Vi Improved),,other,11,-0.7719594611506307,0.44883015624099676,0.4501445114501677,Helpdesk technicians attempt to update a local shell script configuration but cannot modify characters because they do not understand how to toggle between Command mode and Insert mode within the active terminal stream.,"Launch the file within the modal environment by typing “vim filename.sh”, hit the “i” key to toggle into Insert mode for text modifications, press the “Esc” key to return back to Command mode, and exit the interface safely by typing the execution string “:wq” to write changes and quit the tool.",Operating Systems,Command-Line Interface Utilities,CORE 2,,OPERATING SYSTEMS
W2517,su command,,other,11,-0.7257145196009475,0.503811140759585,0.46852189968761515,Permission denied errors when trying to edit system configuration files.,"Ensure you have the correct password for the target user, and use the command “su -” to open a full login shell with root privileges.",Operating Systems,Linux OS,CORE 2,,OPERATING SYSTEMS
W2572,"Terminal, macOS",,other,11,-0.7709687309552115,0.4863435952551374,0.41118988708821386,A user cannot change system permissions or perform network diagnostics via the GUI (Graphical User Interface).,"Open “Terminal” from the “Utilities” folder, and use commands like “sudo” or “ping” to perform administrative tasks or network troubleshooting.",Operating Systems,Linux/macOS,CORE 2,,OPERATING SYSTEMS
W2797,.vbs files,,other,11,-0.7507595118714322,0.4560190550061779,0.4779192157737971,"Clicking the script returns a runtime architecture error popup, script execution halts with an ""ActiveX component can't create object"" error, or corporate security layers explicitly block the file execution due to malicious macro heuristics.","Open an elevated Command Prompt by typing ""cmd"" in the start menu, right-clicking, and choosing ""Run as administrator"". Execute the script directly using the administrative host command engine “cscript scriptname.vbs” or “wscript scriptname.vbs” to inspect line-by-line syntax validation errors printed inside the shell terminal.",Operating Systems,Scripting,CORE 2,,OPERATING SYSTEMS
W2803,Vi command,,other,11,-0.7345013631596289,0.519147282538678,0.437028427621537,"A technician becomes locked inside a terminal session shell layout, typing text inputs characters randomly without updating the configuration file data, or the configuration file exits out unexpectedly without saving structural modifications.","Press the escape key “Esc” multiple consecutive times to force exit out of standard Insert mode and switch back to command mode context. Type the exact write-and-quit execution string command “:wq” and hit the enter key to commit the local modifications to storage; alternatively, run the force quit string command “:q!” to drop back to the shell prompt discarding any errant changes.",Operating Systems,Other Operating Systems,CORE 2,,OPERATING SYSTEMS
W2814,"VIM, Bash",,other,11,-0.7794042676911211,0.45596465748858167,0.4296803679785564,"A user tries to write configurations into a protected operating system file but encounters a ""Read-only file system"" error, or text formatting is corrupted due to editing files without administrative access.","Terminate the standard user shell instance by entering the exit sequence command “:q!”. Reopen the file with administrative capabilities by invoking the sudo command chain string “sudo vim /etc/filename”, press the letter key “i” to transition the editor tool into the interactive ""Insert"" mode layout, make modifications, press “Esc”, and execute the write-and-quit sequence command “:wq” to complete.",Operating Systems,Other Operating Systems,CORE 2,,OPERATING SYSTEMS
W2834,Visual Basic Script,,other,11,-0.7290031893065,0.48557664287618113,0.4824620957899689,"Script execution terminates abruptly with a structural parsing error dialog box, or security defense tools actively quarantine or block execution of newly created automation files due to strict script security heuristics.",Right-click the file and open it inside a text editor to locate line-by-line syntax defects. Execute the script manually via an administrative Command Prompt using the specified console windows script host engine through the instruction “cscript scriptname.vbs” to isolate runtime object access mapping failures.,Operating Systems,Scripting,CORE 2,,OPERATING SYSTEMS
W2854,VSC (Visual Studio Code),,other,11,-0.7581863196438323,0.5060105392459774,0.41122601921198454,"Code syntax terms display without color formatting highlights, script modules fail to launch directly from the integrated workspace interface window, or git version tracking links return integration error flags.","Launch the application tool, click the extension icon square panel located along the left primary navigation sidebar tree, search the global library for the explicit programming interface extension bundle required (such as downloading the official Microsoft ""PowerShell"" or ""Python"" extension), select the ""Install"" toggle button, and restart the software to refresh interpreter integrations.",Operating Systems,Application Management,CORE 2,,OPERATING SYSTEMS
W2935,Windows GUI,,other,11,-0.7661505033668861,0.4452313429839562,0.4634462832037494,"Graphical windows display visual tearing artifacts across the workspace screen, the entire interface frame slows down to an unusable frame rate, or the computer terminal boots directly to a black screen command prompt window rather than a graphic login.","Execute the graphics driver pipeline reset command shortcut via the key combination “Win + Ctrl + Shift + B” to instantly restart the hardware video driver pipeline. If stuck inside a terminal environment, verify the registry shell boot configuration variable is mapped correctly by checking that “HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\Shell” reads exactly “explorer.exe”.",Operating Systems,Microsoft Windows Editions and UI,CORE 2,,OPERATING SYSTEMS
W2962,Windows Terminal,,other,11,-0.7244011026974351,0.5149192130077372,0.45836802515689623,"Terminal execution sessions fail to parse scripting object blocks, layout tabs crash instantly upon initialization, or administrative scripts are blocked due to local user identity constraints.","Search for ""Terminal"" within the taskbar search tool, right-click the application icon, and choose the option titled ""Run as administrator"" to grant full elevated system rights. Click the down-arrow tab icon located along the menu header block to open the dropdown customization menu, select ""Settings"" to reconfigure profile targets, or toggle between active terminal shells to isolate interpreter syntax failures.",Operating Systems,Microsoft Command Line and OS Tools,CORE 2,,OPERATING SYSTEMS
W104,"Alerts, ransomware hoaxes",,other,12,0.22762371193922928,0.8778606927322468,0.4213645095622868,"A user's web browser window locks up, displaying a flashing full-screen message stating ""WARNING: Ransomware Detected! Call 1-800-XXX-XXXX immediately to save your files,"" blocking standard access to the browser interface.","Do not call the listed phone number or click any links; open Task Manager (""Ctrl + Shift + Esc""); select the web browser process from the list and click End Task to force close the window; relaunch the browser and choose not to restore the previous session tabs; clear the browser cache and run a standard scan with your legitimate local antivirus software.",Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SOFTWARE TROUBLESHOOTING
W114,Antimalware: Linux,,other,12,0.21913096949947553,0.8820776294263006,0.417037976534389,"Linux servers showing high central processing unit (CPU) utilization from unrecognized hidden scripts, modified root system configuration files, or suspicious outbound socket connections on non-standard ports.","Install or update the local antimalware scanning definition library using package managers (""sudo apt update && sudo apt install clamav""); execute a deep root file system scan; isolate or terminate flagged malicious execution process IDs (PIDs).",Network Security & Access Control,Host-Based Security Software,CORE 2,,SECURITY
W115,Antimalware: Mobile devices,,other,12,0.2234997862929634,0.8749364339917661,0.4295743032360893,"Unauthorized pop-up advertisements overlaying the primary user interface (UI), settings changes occurring automatically, unauthorized premium short-message service (SMS) texts being sent, or rapid cellular data depletion.",Install a trusted antimalware utility from the official platform marketplace; perform a complete system data repository scan; identify and remove the malicious application package file manually via settings; revoke over-privileged device administrator permissions.,Network Security & Access Control,Mobile Device Protection,CORE 2,,SOFTWARE TROUBLESHOOTING
W119,"Antivirus software, mobile devices",,other,12,0.23090637911680548,0.8806951768315194,0.41359188772129557,"Extreme operating delay, mobile browser redirection to fraudulent sites, unauthorized configuration profile creation, or data exfiltration events over cellular connections.",Download an authenticated security suite from a verified software store; execute an engine scan; enable automated real-time protection constraints; activate systemic signature database sync procedures over wireless local area network (LAN) connections.,Network Security & Access Control,Mobile Device Protection,CORE 2,,SOFTWARE TROUBLESHOOTING
W142,Applications: Security,,other,12,0.21178821803957945,0.8809040192396047,0.42326570802172203,"Unauthorized database modifications, privilege escalation events where standard users gain system administrative controls, or arbitrary code execution bugs triggered by buffer overflows.",Enforce secure software configuration policies; implement user account control alerts; patch application software libraries regularly; strip unneeded application packages out of local endpoint environments.,Network Security & Access Control,Application Security,CORE 2,,SECURITY
W230,Best practices: Malware removal,,other,12,0.2339464968389773,0.8730231846218693,0.42790133877970016,"A helpdesk technician deletes an infected file icon from an infected workstation but skips system restoration checks, leading to a recurring malware infection from hidden registry keys upon reboot.","Follow the official 7-step remediation framework sequence: (1) Identify malware symptoms, (2) Quarantine infected systems, (3) Disable System Restore, (4) Remediate infected systems via antivirus tools, (5) Schedule scans and apply updates, (6) Enable System Restore, and (7) Educate the end user.",Network Security & Access Control,Malware Detection and Removal,CORE 2,,SOFTWARE TROUBLESHOOTING
W248,Blocking pop-ups,,other,12,0.22143669815930686,0.8855051123638308,0.4084684622903259,"Users are continually bombarded with intrusive advertisement windows, or valid corporate login screens fail to display because they are falsely classified as unwanted elements.","Open the web browser configuration menu, go to the “Privacy and Security” area, select “Site Settings”, navigate to “Pop-ups and redirects”, and manually append the specific trusted business URLs (Uniform Resource Locators) to the exceptions allowance list.",Software Applications & Browsers,Browser Configurations & Security,CORE 2,,SECURITY
W255,Boot sectors: Viruses,,other,12,0.21515645361497998,0.8748418515022256,0.434003957733087,System exhibits severe security baseline failures immediately upon cold boot before anti-malware defensive suites can even initialize.,Deploy an isolated offline bootable virus scanning media tool from a clean thumb drive to bypass the main disk environment and strip malicious modifications out of the boot partition records.,Security Threats & Vulnerabilities,Malware & Malicious Code,CORE 2,,SECURITY
W277,Browsers: Malicious code,,other,12,0.23952498790580593,0.8772109596938676,0.41608738548733615,"Workstations suffer unauthorized file changes, unexpected outbound connections are made, or browser sessions are hijacked.","Close out active application instances immediately, clear localized app-data cache directories, run a full system anti-malware scan, and apply the latest security patches to the browser.",Security Threats & Vulnerabilities,Malware & Malicious Code,CORE 2,,SECURITY
W433,CompTIA A+ malware removal procedure,,other,12,0.20845477061385106,0.8855433494593943,0.41516211873985287,"Pop-up windows, hijacked browser, system slowdowns, or unexplained network traffic.",Follow the official CompTIA malware removal sequence to ensure the threat is completely eradicated and the system is secured.,Network Security & Access Control,Malware Removal,CORE 2,,SECURITY
W434,CompTIA A+ malware removal procedure: Disabling System Restore,,other,12,0.22954724407936358,0.869870259730464,0.4366163006256458,Malware reappearing after a reboot.,Navigate to 'System Protection' in the Control Panel and select 'Configure' to turn off System Protection for the infected drives.,Network Security & Access Control,Malware Removal,CORE 2,,SECURITY
W435,CompTIA A+ malware removal procedure: Educating end users,,other,12,0.23123514102149575,0.8848695884621717,0.404395995246684,"Re-infection due to risky behavior (e.g., clicking untrusted links).","Provide training on identifying phishing attempts, using strong passwords, and avoiding suspicious downloads.",Network Security & Access Control,Malware Removal,CORE 2,,SECURITY
W437,CompTIA A+ malware removal procedure: Investigating/verifying malware symptoms,,other,12,0.20550909400672182,0.8788661197163533,0.43053496477668,"System crashes, redirected searches, or unusual files appearing.","Check task manager for suspicious processes, review browser extensions, and confirm symptoms with the end-user.",Network Security & Access Control,Malware Removal,CORE 2,,SECURITY
W438,CompTIA A+ malware removal procedure: Overview,,other,12,0.2431762807624625,0.8717263546132128,0.42539212398361986,Ineffective or incomplete cleanups.,Always follow the structured CompTIA methodology to ensure every step is completed accurately.,Network Security & Access Control,Malware Removal,CORE 2,,SECURITY
W439,CompTIA A+ malware removal procedure: Quarantining infected systems,,other,12,0.2132735213733939,0.8890921387803827,0.40500564667658295,Malware spreading across the network.,Physically disconnect the network cable or disable the wireless adapter immediately upon identifying the infection.,Network Security & Access Control,Malware Removal,CORE 2,,SECURITY
W440,CompTIA A+ malware removal procedure: Remediating infected systems,,other,12,0.21846493190707308,0.8701876798420415,0.44164066318440676,Stubborn malware that resists standard removal.,Boot into 'Safe Mode' and use multiple scanning tools to ensure the most thorough cleanup possible.,Network Security & Access Control,Malware Removal,CORE 2,,SECURITY
W441,CompTIA A+ malware removal procedure: Scheduling system scans,,other,12,0.24251056849389585,0.8803751584927602,0.4075882781405948,New threats being missed because the system hasn't been scanned recently.,Use the antivirus software’s 'Task Scheduler' or built-in scheduling feature to set up daily or weekly full system scans.,Network Security & Access Control,Malware Removal,CORE 2,,SECURITY
W587,Cryptominers,,other,12,0.20040443808873706,0.8849572354020836,0.4203436126597368,"Extremely high CPU (Central Processing Unit) usage, loud fan noise, or system sluggishness even when no heavy applications are open.","Scan the system with reputable anti-malware software, check the “Task Manager” for suspicious background processes, and remove the malware.",Network Security & Access Control,Security,CORE 2,,SECURITY
W663,Disabling: AutoRun,,other,12,0.2388025851496106,0.8671438275046148,0.43707540281570406,Malware infections originating from external storage devices immediately upon being plugged into a computer port.,"Open “gpedit.msc” (Group Policy Editor), navigate to “Computer Configuration > Administrative Templates > Windows Components > AutoRun Policies”, and set “Turn off AutoPlay” to “Enabled”.",Security,Logical Security Controls,CORE 2,,SECURITY
W811,"Educating end users, malware removal",,other,12,0.22510887968902785,0.8892452913890015,0.39820698641239427,"A specific user workstation repeatedly suffers from recurring infections of ransomware, adware, or trojans despite complete engineering remediation passes.","Conduct a one-on-one educational review with the end user, review the corporate Acceptable Use Policy (AUP), demonstrate how to safely inspect electronic mail links for phishing anomalies, and explain the critical operational role of checking for valid security banners before entering enterprise network authentications.",Operational Procedures,Security Best Practices,CORE 2,,SECURITY
W829,Email: Security,,other,12,0.20534441952370636,0.8745215303971527,0.4393697329610837,"High frequencies of credential harvesting links, macro-enabled phishing document attachments, or malicious executable droppers slip directly into employee inbox folders.","Deploy a robust Secure Email Gateway (SEG) at the network perimeter, enforce mandatory Multi-Factor Authentication (MFA) across all webmail portals, and configure rigorous attachment sandboxing policies within the mail system administrative console.",Security,Application & Logical Controls,CORE 2,,SECURITY
W849,"End user education, malware removal",,other,12,0.24960166796324232,0.8734888646004321,0.417990682634213,A workstation repeatedly becomes re-infected shortly after being cleaned by a technician.,"Schedule an educational session with the user, demonstrate how to identify phishing emails, advise against clicking unsolicited attachments, and explain the importance of running only authorized, scanned software.",Operational Procedures,Security Training,CORE 2,,SECURITY
W866,"Eradication phase, incident response",,other,12,0.20350035736333064,0.8904385805148914,0.4070709261094704,Persistent unauthorized access or re-infection occurring after an initial attempt at malware removal.,"Execute a full ""wipe and reload"" of the affected system, update all firmware and software, and change all compromised account credentials to ensure the threat cannot return.",Operational Procedures,Incident Response,CORE 2,,SECURITY
W957,Files: Signatures,,other,12,0.2266985498611232,0.8659047392139041,0.4458887194107569,"Web browsers block file downloads with security exceptions, or system installations halt due to unsigned driver errors.","Access browser or operating system security policy flags, verify the root certificate trust chain parameters, and check the digital signature properties of the installer package by selecting its properties tab interface.",Security,Software and Application Controls,CORE 2,,SECURITY
W1168,Investigating/verifying malware symptoms,,other,12,0.23988349227592795,0.8851150445113757,0.3987822314410839,"Unexplained system slowdowns, high CPU usage from unknown processes, unexpected browser redirects, and disabled security software.","Use the “Task Manager” or “Resource Monitor” to identify anomalous process names, check system startup items using “msconfig” or the “Task Manager > Startup” tab, and perform a full system scan using updated antimalware tools.",Network Security & Access Control,Malware Removal,CORE 2,,SECURITY
W1254,Linux: Antimalware,,other,12,0.1958365510448352,0.8817227886898875,0.4292003834804806,"System performance drops, unauthorized terminal manipulation files appear in the directory path ""/tmp"", or anomalous out-of-boundary network traffic triggers alert warnings.","Launch an active terminal shell, execute the scanner update line command ""freshclam"" to retrieve current signature databases, and trigger a root-level system partition directory analysis pass by running the command string ""clamscan -r /"".",Operating System,Linux Best Practices,CORE 2,,OPERATING SYSTEMS
W1394,"Malicious code, browser security",,other,12,0.24835340006937331,0.8667792040941528,0.4324516158183349,"Web browsers unexpectedly redirecting to unauthorized websites, homepages changing spontaneously, popup advertisements surfacing even when offline, or performance degradation resulting from unwanted scripts executing concurrently in the background.","Launch the browser, navigate to settings, open the extension manager, remove any unvetted or unrecognized third-party add-ons, reset the browser settings to factory defaults, configure default security settings to block third-party cookies, and clear the browser cache by selecting the option to wipe temporary internet data files.",Software and Browser Security,Client-Side Security Configuration,CORE 2,,SECURITY
W1395,Malware,,other,12,0.215180791459936,0.8927134219243622,0.3959292529010342,"High processing overhead on the central processing unit (CPU), unexplained random reboots, standard utility tools like Task Manager being locked out or terminated instantly, and core system files disappearing or exhibiting random corruption.","Boot the machine into Safe Mode with Networking to isolate standard background execution hooks, run an update sweep on active signature databases, and trigger an exhaustive local system scan to quarantine and eradicate any anomalous binaries.",Software Vulnerabilities & Malware Attacks,Malware Types and Indicators,CORE 2,,SECURITY
W1396,Malware: antimalware,,other,12,0.21049356794963736,0.8692169354734576,0.44738616086996064,"The system baseline defense program issues automated warning tags that its execution engine or service daemon has been stopped, configuration settings toggle off automatically, or update sync attempts return host-unreachable network faults.","Download a standalone, bootable anti-malware engine recovery tool onto an uninfected client PC, write it out to a bootable universal serial bus (USB) storage drive, attach it to the target system, configure the basic input/output system (BIOS) or unified extensible firmware interface (UEFI) boot target parameters to prioritize the external drive, and trigger an off-line cleanup run.",Operational Safety & Data Defense,Logic Controls and Protective Endpoint Software,CORE 2,,SECURITY
W1398,Malware: CompTIA A+ malware removal procedure,,other,12,0.25189462328660717,0.877556569696648,0.40797495724805244,"Administrative software tools fail to remediate persistent system-wide infections due to inconsistent diagnostic workflows, causing recurring file-corruption and user credential theft.","Systematically complete the designated steps in sequence: Step 1: Identify malware symptoms; Step 2: Quarantine the infected system; Step 3: Disable System Restore (in Windows); Step 4: Remediate infected systems (update anti-malware, scan and use recovery tools); Step 5: Schedule scans and run updates; Step 6: Enable System Restore and create a fresh restore point; Step 7: Educate the end-user on operational security safety habits.",System Troubleshooting & Operational Guidelines,Malware Remediation Processes,CORE 2,,SECURITY
W1399,Malware: cryptominers,,other,12,0.1946277593462245,0.889315611994317,0.41380886596959415,"Fan modules spinning continuously at full velocity, intense localized case thermal spikes, unexpected hardware throttling loops, and overall lag when working on standard desktop application interfaces.","Open Task Manager by pressing the shortcut key combination “Ctrl + Shift + Esc”, sort active execution processes by processing metrics, locate any unrecognized background task claiming high resources, right-click it, select “Open file location”, click “End Task”, and delete the parent file structure from the local drive.",Software Vulnerabilities & Malware Attacks,Malware Types and Indicators,CORE 2,,SECURITY
W1400,Malware: keyloggers,,other,12,0.23766792448902355,0.863012276947156,0.4457844406297343,"Negligible visual desktop markers, but identity credentials or bank details are compromised shortly after entry, sometimes accompanied by a minor lag while typing in standard input fields.","Run an elevated anti-malware system scan using dedicated signature verification engines, verify active background processes against verified baseline hashes, implement a local hardware keyboard check for inline interception adapters, and transition toward multi-factor authentication (MFA) protocols across all user access setups.",Software Vulnerabilities & Malware Attacks,Malware Types and Indicators,CORE 2,,SECURITY
W1401,Malware: preventive measures,,other,12,0.2323046483192846,0.8902309239495741,0.3918206891080934,"User machines operating without active software firewalls, systems running legacy operating system update baselines, and local client users working within administrative privilege access profiles during standard tasks.","Turn on Windows Defender User Account Control (UAC) settings to prevent unauthorized application execution, configure automatic operating system hotfix distribution queues, install web protective filters, and adjust standard client computer settings so users operate strictly inside non-administrative access accounts.",Operational Safety & Data Defense,Logic Controls and Protective Endpoint Software,CORE 2,,SECURITY
W1402,Malware: ransomware,,other,12,0.19591842850746352,0.8765517245572746,0.4396283015762676,"User data files suddenly exhibiting unrecognized file name suffix alterations, an un-closable splash interface screen demanding financial payment instructions, and the inability to access local text, layout, or structural image resources.","Immediately pull the physical local area network (LAN) cable link out of the network card interface to stop cross-network propagation, shut down the client hardware completely to prevent ongoing file conversion loops, scrub the storage drive bare, and apply a clean operating system installation image before restoring uncorrupted offline system backups.",Software Vulnerabilities & Malware Attacks,Malware Types and Indicators,CORE 2,,SECURITY
W1403,Malware: rootkits,,other,12,0.25590446714603,0.8689227944206858,0.4236579764749545,"Endpoint security scanner utilities run cleanly but system network activity indicators stay constantly lit, core hardware files are altered without verification trails, and custom administrative permissions change on their own.","Launch a dedicated hardware validation scan during boot up using a trusted external uniform resource locator (URL) recovery environment, utilize trusted low-level partition repair utilities to restore target initialization records, or replace corrupted device driver modules via clean, vendor-verified source material.",Software Vulnerabilities & Malware Attacks,Malware Types and Indicators,CORE 2,,SECURITY
W1404,Malware: spyware,,other,12,0.20360211602069017,0.8943744480976401,0.39829703104836095,"Frequent random popups displaying targeted marketing patterns based on local text logs, unexpected search portal substitutions inside standard browsers, and data transmissions triggering during periods of inactivity.","Access the Windows Control Panel interface, choose “Programs and Features”, check the active platform package manifest for arbitrary telemetry software utilities, click “Uninstall”, and launch a comprehensive local registry sweep to eliminate stale background system paths.",Software Vulnerabilities & Malware Attacks,Malware Types and Indicators,CORE 2,,SECURITY
W1405,Malware: Trojan horses,,other,12,0.22009659573715626,0.8641038727503105,0.4526389130894843,"Security system profiles dropping automatically post application setup, unexpected new user login credentials showing up in directory sets, or unauthorized network connection endpoints opening up automatically.","Isolate the target workstation from network nodes, review the system application logs via Event Viewer to identify the source software wrapper execution window, use administrative controls to terminate the active task thread, and run a thorough structural cleanup scan.",Software Vulnerabilities & Malware Attacks,Malware Types and Indicators,CORE 2,,SECURITY
W1406,Malware: viruses,,other,12,0.24919615316749122,0.8831440326860301,0.39743917116658295,"Standard binary data layouts scaling randomly in physical byte footprint sizing arrays, localized system operations crashing unexpectedly, and software utilities returning file execution error tags.","Isolate the workstation, disable system synchronization routines to preserve recovery resources, update the system anti-malware definition engine, and deploy a comprehensive host validation utility to sweep and scrub infected system folders.",Software Vulnerabilities & Malware Attacks,Malware Types and Indicators,CORE 2,,SECURITY
W1853,Pop-up blockers,,other,12,0.1887445898007579,0.8857344178890802,0.4240872796814779,"Malicious browser windows stacking up in the background, workstation interface degradation from ad scripts, or users clicking on phishing prompts that bypass basic filtering.","Navigate to the web browser settings panel, toggle the option labeled “Block pop-ups and redirects” to active status, and maintain a centralized whitelist directory of internal application URLs that require popup windows to execute corporate tasks.",Software/OS,Browser Configurations,CORE 2,,Security
W1915,Preventive measures: Malware,,other,12,0.24917664766025813,0.8622655134377117,0.4409185668542376,"Workstation performance degradation, unexpected pop-ups, and unauthorized file changes or network traffic.","Ensure all antivirus signatures are up to date, run full system scans, isolate infected systems from the network, and use Group Policy to enforce software restrictions and ensure the OS is fully patched.",Security,Malware and Viruses,CORE 2,,Security
W2056,Quarantining malware-infected systems,,other,12,0.22092307911675726,0.8946097011640302,0.3884153391625718,"A workstation suddenly behaves erratically or alerts to a ransomware payload, while simultaneously trying to connect to unknown local corporate IP (Internet Protocol) addresses, sending outbound broadcast traffic, or scanning internal open network shares.","Immediately pull the physical RJ-45 (Registered Jack 45) Ethernet network cable from the machine's NIC (Network Interface Card) or access the system tray to disable the local Wi-Fi connection; if the system is a cloud-hosted VM (Virtual Machine), modify its virtual network adapter within the hypervisor dashboard to bind it to a strictly isolated ""Host-Only"" or quarantined VLAN (Virtual Local Area Network) that is completely segregated from production traffic.",Network Security & Access Control,Operational Security Procedures,CORE 2,,SECURITY
W2097,Ransomware,,other,12,0.20113555465931618,0.8703272601761536,0.44952747284916766,"Files suddenly become inaccessible, renamed with weird extensions, and a text file or desktop wallpaper appears with instructions on how to pay.","Disconnect the machine from the network immediately; do not pay the ransom; restore files from a verified, off-site, or offline backup that was taken before the infection.",Network Security & Access Control,Malicious Software,CORE 2,,SECURITY
W2122,Remediating malware-infected systems,,other,12,0.2596092900562674,0.8733798588158286,0.4120808643110283,"Task management interfaces remain disabled, or anti-virus engines repeatedly trigger protection alarms on active system runtime files.","Boot into 'Safe Mode with Networking', run deep system sweeps using standalone removal engines, execute 'sfc /scannow' to fix binaries, and download OS security patches.",Operating Systems,Operating System Troubleshooting,CORE 2,,SOFTWARE TROUBLESHOOTING
W2130,Removing malware: Disabling System Restore,,other,12,0.19260297498483148,0.8936404487397789,0.4053527382455423,A workstation is repeatedly reinfected because virus scanners are blocked from cleaning protected restore folders.,"Execute 'sysdm.cpl', select 'System Protection' tab, click 'Configure', select 'Disable system protection', click 'Apply', and confirm.",Network Security & Access Control,Malicious Software Remediation,CORE 2,,SECURITY
W2133,Removing malware: Infected systems,,other,12,0.2327044663501511,0.8602395012200477,0.4536922215350129,"Workstations perform sluggishly, pop up intrusive ads, or redirect browsers to malicious sites.","Follow the CompTIA best practices: Identify symptoms, Quarantine, Disable System Restore, Remediate, Schedule scans, Enable System Restore, Educate user.",Network Security & Access Control,Malicious Software Remediation,CORE 2,,SECURITY
W2134,Removing malware: Investigating/verifying malware symptoms,,other,12,0.24142702775795316,0.8892784170066386,0.38845448551165895,"Operating system generates security warnings, triggers constant hard drive utilization clicks, or displays anomalous errors.","Launch Task Manager, review running processes for weird filenames, check startup configuration for unrecognized scripts, and review Event Viewer logs.",Network Security & Access Control,Malicious Software Remediation,CORE 2,,SECURITY
W2135,Removing malware: Overview,,other,12,0.18740647140599914,0.8800786997658481,0.4362800668075572,"IT support teams use inconsistent approaches, resulting in incomplete cleanups, missed threats, and repeated infections.","Standardize all helpdesk workflows around the verified CompTIA 7-Step Malware Removal framework, ensuring tracking checklists are followed.",Network Security & Access Control,Malicious Software Remediation,CORE 2,,SECURITY
W2136,Removing malware: Scheduling system scans,,other,12,0.2590090785474519,0.8640655436251176,0.43163066799038946,Endpoint workstations experience severe performance slowdowns because full disk scans kick off during peak business hours.,"Open the anti-malware management console or Task Scheduler, create a recurring task, set the trigger schedule to execute weekly, and enable automated signature updates.",Network Security & Access Control,Malicious Software Remediation,CORE 2,,SECURITY
W2166,Restores: Malware prevention,,other,12,0.2074616468942328,0.8972775215292567,0.3896828382495781,Files are encrypted by ransomware and are currently inaccessible to the user.,"Disconnect the infected machine from the network, perform a full wipe of the storage drive, and restore files from a known-good backup that predates the infection.",Network Security & Access Control,Malicious Software Remediation,CORE 2,,SECURITY
W2187,Rootkits,,other,12,0.2111492085144403,0.8640886269171555,0.4569101187062397,"System performance is degraded, security configuration profiles are changed without permission, and standard Task Manager sweeps show normal activity despite network logs showing malicious data exfiltration.","Standard operating system malware scans cannot be trusted if a rootkit is active; power down the system, insert a clean USB flash drive containing a verified 'Bootable Anti-Malware Scanner' or Windows PE environment, boot the machine directly into that isolated external container, and execute a low-level offline storage sweep to discover and purge the rootkit files before the OS kernel boots.",Network Security & Access Control,Malicious Software Remediation,CORE 2,,SECURITY
W2221,Scheduling system scans,,other,12,0.2582514868234235,0.8795847288682321,0.39954583503684515,"System performance drops unexpectedly because scans are running during peak business hours, or security vulnerabilities persist because scans were never configured to run.","Open the security software settings (like 'Windows Security'), navigate to 'Scan options', select 'Custom scan', and use the 'Task Scheduler' applet to set the scan to run during off-peak hours (e.g., 2:00 AM).",Operating Systems,OS Maintenance,CORE 2,,OPERATING SYSTEMS
W2248,Secure Boot: UEFI firmware,,other,12,0.18432042547084676,0.8903115919381147,0.4163787338648144,"The system refuses to boot, or hardware modifications (like a new GPU) trigger a failure because they are not properly signed for Secure Boot.","Access the UEFI (Unified Extensible Firmware Interface) menu, check the “Secure Boot” settings, and if you have added new hardware or drives, look for the option to “Reset to Setup Mode” or “Enroll Factory Keys” to update the secure database.",Hardware,Firmware,CORE 1,HARDWARE,
W2253,Security: Antimalware,,other,12,0.24636856612731495,0.8584841580092811,0.4497860381019697,"Unexpected system reboots, browser redirects to suspicious sites, sluggish performance, or persistent pop-up advertisements.","Ensure the antimalware database is updated, perform a “Full Scan” in offline mode (if available), and check for suspicious background processes in the “Task Manager”.",Network Security & Access Control,Malicious Software Remediation,CORE 2,,SECURITY
W2254,Security: Antivirus software,,other,12,0.22933800274039798,0.8948854705914677,0.38286299772024496,"Virus definition updates failing, constant alerts regarding blocked access to system files, or high CPU (Central Processing Unit) usage by the antivirus service.","Reinstall the antivirus client, clear the cache, run the “Repair” function from the “Control Panel > Programs and Features”, and ensure compatibility with any active Windows Defender settings.",Network Security & Access Control,Malicious Software Remediation,CORE 2,,SECURITY
W2261,Security: Browsers,,other,12,0.191448732533492,0.8730798920913855,0.44841820306162233,"Pop-ups occurring constantly, homepage changing automatically, or browser performance degradation due to malicious extensions.","Clear the browser cache and cookies, disable suspicious extensions in the browser settings, and reset the browser to default configuration if issues persist.",Network Security & Access Control,Web Security,CORE 2,,SECURITY
W2282,"Security: Linux, Antimalware",,other,12,0.26517673350809146,0.8684027117900318,0.41899645602522423,Malicious scripts executing on Linux systems or unauthorized file modification.,"Use the command “freshclam” to update definitions, run the scan from the terminal, and check system logs for detection events.",Operating Systems,Linux Security,CORE 2,,SECURITY
