node_id,word,definition,pos_group,cluster,x,y,z
W555,PSTN,,other,11,0.9375200587676324,0.17120415292416347,0.30289482899160647
W581,SAN,,other,11,0.9281040642400203,0.13965200269614897,0.34513789140589995
W601,SOHO,,other,11,0.9463949395082168,0.13405885087417843,0.29387895973603345
W647,VPN,,other,11,0.9286175066471141,0.17536420624285526,0.3269815308504598
W649,WAN,,other,11,0.9362603567991375,0.11904699158802962,0.33052134285124646
W652,WIFI,,other,11,0.9431880556996787,0.1607582317557635,0.2907801274300223
W654,WLAN,,other,11,0.9247922103761246,0.15654190361659884,0.34677658519532895
W655,WMN,,other,11,0.945165338286532,0.11963365888436381,0.30389187380324095
W660,WWAN,,other,11,0.9335855014531473,0.17935423473874543,0.31024211506137367
W708,GPS,,other,11,0.9298237517277075,0.12796789270533385,0.34503914148914566
W726,LAN,,other,11,0.9473605647580163,0.14328108866814704,0.28631886066314727
W732,MAN,,other,11,0.9249172641837674,0.1733536439438353,0.33834386139873907
W734,MDM,,other,11,0.9403799994746674,0.11254111567168046,0.32096721619411206
W755,PAN,,other,11,0.940295689993317,0.17255979580392608,0.29337200318384055
W777,SAN,,other,11,0.9244520440471805,0.14535166223122423,0.35250718083978116
W791,SOHO,,other,11,0.9481683732688038,0.12431500330295676,0.2924423291635056
W817,VLAN,,other,11,0.928939925424121,0.1837001456267903,0.32144186325014423
W820,VPN,,other,11,0.9332616299138002,0.11656142460847567,0.33975897990175274
W822,WAN,,other,11,0.9464750652331773,0.1559038107130738,0.2826286480472119
W825,WLAN,,other,11,0.9222557900970445,0.1659882576916541,0.3491305714785877
W827,WWAN,,other,11,0.9448088132276737,0.11061352500646537,0.30838442654089837
W885,DMZ,,other,11,0.9358973854688495,0.1829096181105759,0.3010650352917369
W927,Global Positioning System (GPS),,other,11,0.9260497513708115,0.13172249969816735,0.35366798138837013
W971,LAN (Local Area Network),,other,11,0.9497940150639336,0.1341001571390249,0.28268087449281254
W982,MAN (Metropolitan Area Network),,other,11,0.9243992038811624,0.1828814495846277,0.33472449456485603
W1090,GPS,,other,11,0.937931420402293,0.10772309260399057,0.3296670834978358
W1093,GSM,,other,11,0.9436445031434739,0.1698994540796667,0.2840232863526115
W1134,LAN,,other,11,0.9212561132678662,0.15398235956265857,0.3571786761693662
W1144,MAN,,other,11,0.9487194157090061,0.11422905167366842,0.29475955287402705
W1150,MDM,,other,11,0.9305955501659765,0.18966810777113474,0.31307815462884064
W1190,PAN,,other,11,0.9295196273334527,0.11785785297695507,0.3494320948246475
W1219,PSTN,,other,11,0.9495378881922881,0.14786359485829403,0.27661192346482816
W1245,SAN,,other,11,0.9207761005376228,0.17636328612905763,0.3479473580651097
W1265,SOHO,,other,11,0.9431331181444604,0.10337088869422378,0.3159341400192033
W1311,VPN,,other,11,0.939093348172648,0.18296012876037282,0.29091111134137465
W1313,WAN,,other,11,0.9222860734444366,0.13883808207019493,0.36071094479862015
W1316,WIFI,,other,11,0.9513414836112714,0.12347100514909169,0.2823194864825629
W1318,WLAN,,other,11,0.9251643972665963,0.1912068141798959,0.32788838381606383
W1319,WMN,,other,11,0.9344849763531498,0.10609041425004948,0.3398273870283349
W1324,WWAN,,other,11,0.9471827935124802,0.16377626531006365,0.27572103763583583
W92,PC,,other,12,0.3331946452265367,-0.15222649087696727,0.9304882717517976
W142,TPM,,other,12,0.34223256710330224,-0.14446129902133822,0.9284437533307824
W151,VDI,,other,12,0.3257596532867317,-0.1447920076903042,0.9342996964569341
W154,VNC,,other,12,0.3404497604233045,-0.1585757914517956,0.9267943024172902
W265,Graphics Processing Unit (GPU),,other,12,0.338603814763429,-0.13420445964151165,0.9313090892072209
W268,hardware-assisted virtualization (HAV),,other,12,0.3225732527442947,-0.1568201000199123,0.9334634180532787
W280,IaaS (Infrastructure as a Service),,other,12,0.35083676789339685,-0.15002044799052697,0.9243416183851275
W293,IPS (Intrusion Prevention System),,other,12,0.3246377460726903,-0.13407477621607117,0.936287502964476
W305,KVM (Kernel-based Virtual Machine),,other,12,0.3333427272659043,-0.167118015019576,0.9278761745162151
W431,HAV,,other,12,0.3494002926298523,-0.1334236116890454,0.9274252397654619
W468,KVM,,other,12,0.3146422820819053,-0.1488997525992221,0.9374588513647846
W528,PC,,other,12,0.3506740639226665,-0.16218674704722355,0.9223465509092563
W535,PE,,other,12,0.333183282640359,-0.12473488186128838,0.9345748281523771
W558,PVC,,other,12,0.32084609866177777,-0.1678030452980132,0.9321480134411217
W559,PXE,,other,12,0.35860510502775994,-0.1422979189609541,0.9225799048903086
W622,TPM,,other,12,0.31416406019353926,-0.13497272734325522,0.9397251226588728
W639,VDI,,other,12,0.34148591837143216,-0.17339011268446944,0.9237549655494615
W643,VLAN,,other,12,0.3472240570870233,-0.12275628494437858,0.9297130464216807
W644,VM,,other,12,0.3095071801520093,-0.1588568090148935,0.9375339032077491
W645,VNC,,other,12,0.3605768569851612,-0.1576620815781532,0.9193078908826718
W756,PC,,other,12,0.3230173155373546,-0.12140508510378537,0.9385737153649594
W806,TPM,,other,12,0.32607151380289706,-0.17745145264278459,0.9285409790856043
W815,VDI,,other,12,0.3608262972714827,-0.13085058915591752,0.9234080931608195
W818,VNC,,other,12,0.3051881090379952,-0.14246620877173594,0.9415750620423318
W929,Graphics Processing Unit (GPU),,other,12,0.3526919277695019,-0.1736254287449221,0.9194904102704794
W932,hardware-assisted virtualization (HAV),,other,12,0.3391604681457827,-0.11459789860158678,0.9337223883377939
W944,IaaS (Infrastructure as a Service),,other,12,0.3100448734617872,-0.17094110406924462,0.9352279483525137
W957,IPS (Intrusion Prevention System),,other,12,0.36784137455669,-0.14758670158726936,0.9181017855765424
W969,KVM (Kernel-based Virtual Machine),,other,12,0.3112206662172624,-0.12418401240697623,0.94218895556135
W1095,HAV,,other,12,0.3362842815380149,-0.18350275605157615,0.9237097057582196
W1132,KVM,,other,12,0.35726654190014984,-0.11873134019747064,0.9264251113250443
W1192,PC,,other,12,0.29987014496173603,-0.15449943642449795,0.9413861164820416
W1199,PE,,other,12,0.36417970706247926,-0.16778452747160302,0.9160903303195693
W1222,PVC,,other,12,0.3270533719044631,-0.1109731415983449,0.938467396220942
W1223,PXE,,other,12,0.31631919169135336,-0.18231534398649488,0.9309690028753992
W1286,TPM,,other,12,0.3705884887541371,-0.1340559005418865,0.9190719164096077
W1303,VDI,,other,12,0.30043452667507853,-0.13281999026337116,0.9445093675384906
W1307,VLAN,,other,12,0.34950306518082364,-0.1842735334317104,0.9186353315139807
W1308,VM,,other,12,0.348212441376096,-0.10862908254904122,0.9311003265467435
W1309,VNC,,other,12,0.2997391791861554,-0.16881248227544834,0.9389668632538698
W7,APIPA,,other,13,0.7227565164746603,0.6660966813741815,0.1842233127367877
W54,IMAP,,other,13,0.7171102920524854,0.6734305932689677,0.1795663250217188
W56,IoT,,other,13,0.7192999501350136,0.667329434011696,0.193077725896584
W57,IP,,other,13,0.7255475677392283,0.6653218214780389,0.17586244855805427
W77,MX,,other,13,0.711530985945723,0.6775099946201429,0.18628972926310605
W83,NTP,,other,13,0.7266793277523305,0.6598073689789604,0.19128876197645084
W99,POP,,other,13,0.7192539234427617,0.6735374303154731,0.1703558733247057
W125,SMTP,,other,13,0.7131247070980218,0.6725321404321243,0.1978728688126446
W144,UDP,,other,13,0.7313479840108528,0.6582108856158969,0.17857367202361724
W155,VoIP,,other,13,0.709705215272442,0.6817502466758214,0.1775812731471229
W200,CIDR,,other,13,0.7229671785044393,0.6610881728914995,0.2007009877113444
W257,File Transfer Protocol (FTP),,other,13,0.7263242415811689,0.667008404015559,0.16599061739796125
W277,Hypertext Transfer Protocol (HTTP),,other,13,0.7065752800408596,0.6804807925494198,0.19415783426504926
W281,ICMP (Internet Control Message Protocol),,other,13,0.7332173886712318,0.6533102296794856,0.18862132632944212
W287,IMAP (Internet Message Access Protocol),,other,13,0.7137114458068688,0.680323520649523,0.1666609713619449
W311,LDAP (Lightweight Directory Access Protocol),,other,13,0.7148389653337616,0.6682161601812379,0.2061368887734548
W321,Media Access Unit (MAU),,other,13,0.7339325923559274,0.6577452242941989,0.16945255913051938
W336,APIPA,,other,13,0.7036544882345508,0.6865188536971196,0.18319995825808838
W338,ARP,,other,13,0.729321525040117,0.6539081891266745,0.2012316906111737
W361,CIDR,,other,13,0.7223892808257187,0.6728734039569041,0.1593584299481834
W444,ICMP,,other,13,0.7057829247180246,0.6785068986556977,0.2037126693485172
W450,IMAP,,other,13,0.738129456446209,0.6500143139896547,0.18068286342368667
W453,IP,,other,13,0.7066693285734513,0.6870835228917875,0.16892214959607296
W454,IPConfig,,other,13,0.7202225559307097,0.6609568423571273,0.21074990502947244
W455,IPP,,other,13,0.7326188266056158,0.6615658932420985,0.16000069937907993
W457,IPSec,,other,13,0.6997859364845406,0.6878488930444664,0.1927784828137123
W492,MIME,,other,13,0.7362274310593881,0.6476426460993544,0.1962859462853115
W505,NAT,,other,13,0.7155339447829226,0.6807208759936333,0.15694031620284823
W514,NNTP,,other,13,0.7087567593086271,0.6727229148346557,0.21238581871372011
W517,NTP,,other,13,0.7403334731558785,0.6504082853794284,0.16992766353582953
W545,POP3,,other,13,0.699938752061309,0.6921221291118589,0.1762177679932558
W550,PPP,,other,13,0.727812116251437,0.6526148617229298,0.2106735999027067
W551,PPTP,,other,13,0.7277220545842971,0.6686952557782024,0.1525361143183283
W570,RIP,,other,13,0.6990575910274889,0.6853336090546768,0.2040498192278925
W598,SMTP,,other,13,0.7420201625141668,0.6438121660330919,0.18684745995123467
W599,SNMP,,other,13,0.7072105476883166,0.6887701035759276,0.15952738215866633
W626,UDP,,other,13,0.715028420176727,0.6642099789493868,0.21808132016206547
W646,VoIP,,other,13,0.7390873781715369,0.6546694226474105,0.15861208805771967
W671,APIPA,,other,13,0.6950552394652432,0.6941227804484402,0.18732800045492326
W718,IMAP,,other,13,0.7361017173871904,0.6449322229643601,0.20546700329220216
W720,IoT,,other,13,0.7199283836056226,0.6778871652188071,0.14890303459165996
W721,IP,,other,13,0.7019510817400538,0.6790776661668595,0.21475148930179652
W741,MX,,other,13,0.7453161709978201,0.6434943507630321,0.1744099360277739
W747,NTP,,other,13,0.6989734775077018,0.6953357624514382,0.16716535286017586
W763,POP,,other,13,0.7236835767107671,0.6543779827252837,0.21925222125100438
W789,SMTP,,other,13,0.7341951751931998,0.6623942026178865,0.1489676644820649
W808,UDP,,other,13,0.6932155085621711,0.6922800484644185,0.2005008558260868
W819,VoIP,,other,13,0.7435211372148677,0.6394979675053973,0.1954959541043638
W864,CIDR,,other,13,0.7103650284094373,0.6875973053811927,0.15030459755237746
W921,File Transfer Protocol (FTP),,other,13,0.7083648912914203,0.6697800179615405,0.2227417974362523
W941,Hypertext Transfer Protocol (HTTP),,other,13,0.7451420788121214,0.6471951111210483,0.16094027005247755
W945,ICMP (Internet Control Message Protocol),,other,13,0.6923637619613903,0.6989723892234178,0.1790810437371262
W951,IMAP (Internet Message Access Protocol),,other,13,0.7334131525528977,0.6448611576519364,0.21507960157631004
W975,LDAP (Lightweight Directory Access Protocol),,other,13,0.7260559958224958,0.672606614768005,0.1429791337941592
W985,Media Access Unit (MAU),,other,13,0.6951365962806939,0.6864064438566213,0.21361485515618636
W1000,APIPA,,other,13,0.7486087739640349,0.6375658571899833,0.1819194362614031
W1002,ARP,,other,13,0.7004811250951101,0.6961548280313247,0.15714531107915933
W1025,CIDR,,other,13,0.7176133514021854,0.6586631034289849,0.2262608982361332
W1108,ICMP,,other,13,0.7410636331009,0.6547746404995096,0.14864340501358536
W1114,IMAP,,other,13,0.6887125054662646,0.6986627093604547,0.19376662087028626
W1117,IP,,other,13,0.7426773575977678,0.6373089868293652,0.20559085052143095
W1118,IPConfig,,other,13,0.7156203391465342,0.6838787330818749,0.14211758736387584
W1119,IPP,,other,13,0.7009520457106386,0.6769670217791927,0.22445908544204848
W1121,IPSec,,other,13,0.7502127997696691,0.6398781181430697,0.16654353479927747
W1156,MIME,,other,13,0.6918526773993661,0.701991105735109,0.16896260013425407
W1169,NAT,,other,13,0.7285127001271231,0.6473109029581722,0.2241826056253347
W1178,NNTP,,other,13,0.7332561545021793,0.6654559266679011,0.1396560831014572
W1181,NTP,,other,13,0.6889482431823998,0.693969756285112,0.20918005540076545
W1209,POP3,,other,13,0.7499210963804527,0.633150965245706,0.19167212737372702
W1214,PPP,,other,13,0.7042648549175902,0.6945265372906294,0.147118670218955
W1215,PPTP,,other,13,0.7101799915682605,0.6650263933346171,0.2310503749065489
W1234,RIP,,other,13,0.7476652060103921,0.6465461548987823,0.15157443487289518
W1262,SMTP,,other,13,0.6859563285025208,0.7038704041793931,0.1844732216547415
W1263,SNMP,,other,13,0.7395412341589334,0.6374469252178409,0.21619477447200786
W1290,UDP,,other,13,0.7224950403079753,0.6779215537861663,0.13573239717372934
W1310,VoIP,,other,13,0.6934496396779245,0.6851170136837819,0.22302976212060435
W17,CNAME,,other,14,0.09275705831294756,0.7025885389414996,-0.7055249627626063
W43,GFS,,other,14,0.07957942896628985,0.6995599598214333,-0.7101288454217544
W45,GPT,,other,14,0.08937621228793914,0.7117983196880504,-0.6966742745116469
W46,GUID,,other,14,0.09510718758258839,0.6939027524856215,-0.7137601788857435
W134,SSID,,other,14,0.07110784121348962,0.7072570182097534,-0.7033712996071178
W288,IMEI (International Mobile Equipment Identity),,other,14,0.10356097373822147,0.7081973601986351,-0.6983778516863747
W290,IP address,,other,14,0.08033567768886653,0.6901870502122466,-0.7191578509684702
W425,GUID,,other,14,0.0789844078402682,0.7177713902722136,-0.6917844278565511
W451,IMEI,,other,14,0.1079519035888449,0.6949174969546917,-0.7109402639728396
W608,SSID,,other,14,0.06408775082136117,0.6993489684988805,-0.7119015244078432
W628,UNC,,other,14,0.09995424280276653,0.7179321424623862,-0.6888995486753445
W681,CNAME,,other,14,0.09291854726765075,0.6841794090444758,-0.7233703614423396
W707,GFS,,other,14,0.06445795922103878,0.7157721527849759,-0.695352713944959
W709,GPT,,other,14,0.11581320759905753,0.7038640569850755,-0.7008300009489661
W710,GUID,,other,14,0.06790770591802209,0.6878927730235266,-0.7226285880720154
W798,SSID,,other,14,0.08589347649221346,0.7249979796528038,-0.6833741582730753
W952,IMEI (International Mobile Equipment Identity),,other,14,0.10969307834760618,0.6854556597652856,-0.7198041171446321
W954,IP address,,other,14,0.054344482082748426,0.7060058152377343,-0.706117884009221
W1089,GUID,,other,14,0.11310852790313018,0.7166743111401375,-0.6881746817977221
W1115,IMEI,,other,14,0.0825518562691747,0.6787022519439732,-0.7297591686527091
W1272,SSID,,other,14,0.06684519976095972,0.724846201344927,-0.6856600496344724
W1292,UNC,,other,14,0.12269975720597462,0.6949425682314568,-0.7085192985667095
W5,AMD,,other,15,-0.30842937342933563,-0.7623054790612902,0.569000595956739
W9,ATX,,other,15,-0.29934324684639374,-0.7693771938119638,0.5643158284236646
W36,eSATA,,other,15,-0.3025110070093986,-0.7579950747917878,0.5778672487946964
W60,ITX,,other,15,-0.31330222912013933,-0.7665472021797416,0.560577470166936
W75,mSATA,,other,15,-0.2900288396072718,-0.7679872480796908,0.5710331505114591
W116,SATA,,other,15,-0.3146884492929795,-0.7544194696775016,0.5760403142602928
W180,ATAPI,,other,15,-0.30320720792322836,-0.7746087247282853,0.5550195605906333
W190,BYOD,,other,15,-0.2923063521871088,-0.7583546448668618,0.5826278650046888
W244,eSATA,,other,15,-0.32277425817843974,-0.760637565646238,0.5632470789849897
W320,mATX,,other,15,-0.2873770422952544,-0.775435258022786,0.5622406923878479
W340,ATA,,other,15,-0.30836995616027296,-0.7497825761460857,0.5854349311797602
W341,ATAPI,,other,15,-0.3149841290195974,-0.7730711751852591,0.550586920080243
W343,ATX,,other,15,-0.2817605966741108,-0.7652106067679125,0.578846865286262
W407,eSATA,,other,15,-0.32557508350610015,-0.7518984239230937,0.5732797093059927
W482,mATX,,other,15,-0.2943455737322188,-0.7807094804949913,0.5512289817212913
W483,MAU,,other,15,-0.2949473467809217,-0.750943664396211,0.5908381127940932
W516,NTLDR,,other,15,-0.3273920355946873,-0.7654326579142366,0.5540101995699307
W583,SATA,,other,15,-0.2773878015404077,-0.7750241722092034,0.5677970940820481
W669,AMD,,other,15,-0.3188539206543815,-0.7450319340639657,0.5858836015013869
W673,ATX,,other,15,-0.30884778282726505,-0.7802829241823477,0.5438488809146592
W700,eSATA,,other,15,-0.28025665820745566,-0.7584836967390634,0.588352519593002
W724,ITX,,other,15,-0.33396582778658274,-0.7543092413478779,0.5652295058540482
W739,mSATA,,other,15,-0.28283985983526183,-0.7834104994236433,0.5534163017848023
W780,SATA,,other,15,-0.3037122592252265,-0.7438262411281771,0.5953833946336057
W844,ATAPI,,other,15,-0.3256367531932782,-0.7730091051927843,0.5444424930686352
W854,BYOD,,other,15,-0.27084660243223097,-0.7702829593235838,0.5773268402963948
W908,eSATA,,other,15,-0.3304140456158794,-0.7439460326206926,0.5808363444273086
W984,mATX,,other,15,-0.29779638719618257,-0.7862999314564418,0.5413406779140989
W1004,ATA,,other,15,-0.28494733398623834,-0.7499527143883988,0.5969723134581767
W1005,ATAPI,,other,15,-0.33801134614613965,-0.7605527210208513,0.5543535770825817
W1007,ATX,,other,15,-0.2716852733985817,-0.7822099525856083,0.5606556004307441
W1071,eSATA,,other,15,-0.3162371588374502,-0.7387180705853172,0.5952223715227136
W1146,mATX,,other,15,-0.31795207016179267,-0.7814581844444907,0.5368701770861845
W1147,MAU,,other,15,-0.26939354085951495,-0.7622538853726718,0.5885542747932756
W1180,NTLDR,,other,15,-0.3402932722522086,-0.7468856804760249,0.5712812522389908
W1247,SATA,,other,15,-0.28418337553878387,-0.7895955040326205,0.5438554486983233
W152,VGA,,other,16,-0.21955066421428324,-0.9676401466810404,-0.12437866526925567
W247,EVGA,,other,16,-0.20567005189889612,-0.969744080723181,-0.13151519932790304
W410,EVGA,,other,16,-0.21506806595036498,-0.9702963007748387,-0.11077371398952539
W613,SXGA,,other,16,-0.2228428744887485,-0.9651543283086942,-0.13717935645200097
W636,UXGA,,other,16,-0.19585236217226623,-0.9731184435439478,-0.12117073518860817
W642,VGA,,other,16,-0.2306042789903211,-0.9664064188026857,-0.11349141028431194
W659,WUXGA,,other,16,-0.20729948733105738,-0.967381937767301,-0.14559913816318595
W661,XGA,,other,16,-0.20333126356809852,-0.9736378747252702,-0.10337159259806031
W816,VGA,,other,16,-0.2365053829575522,-0.9624882968588602,-0.1329717347477726
W911,EVGA,,other,16,-0.18899966271026822,-0.9727245156657477,-0.13448473563286464
W1074,EVGA,,other,16,-0.22580968358960823,-0.9691273172921037,-0.09900621028688739
W1277,SXGA,,other,16,-0.22132017239199633,-0.9632435994937146,-0.1522470010435979
W1300,UXGA,,other,16,-0.18788164715702227,-0.9761217860331354,-0.10902635228716928
W1306,VGA,,other,16,-0.24409485323031282,-0.9626052977285996,-0.11751060978186649
W1323,WUXGA,,other,16,-0.19410844226197368,-0.9692594237605934,-0.15118889540542524
W1325,XGA,,other,16,-0.21003468359866492,-0.9734848592173058,-0.09062373066846782
W0,AAA,,other,17,-0.45910637341790966,0.8883158356797171,0.010784895349538609
W1,AAAA,,other,17,-0.46796268247117606,0.8837300952683401,0.005660965588314894
W2,ACL,,other,17,-0.4621629509632714,0.8865571309351039,0.02053923915431179
W29,DRM,,other,17,-0.45675891757804,0.8895890987701595,0.0015895163517593662
W53,IAM,,other,17,-0.4744081046333307,0.8802079666237695,0.013072327652699596
W67,MAC,,other,17,-0.45204281309736133,0.8918027339687524,0.018578988478455814
W90,PAM,,other,17,-0.4666442359600174,0.884433850224885,-0.004463364389940383
W137,TACACS,,other,17,-0.4697795379811621,0.8824056913043982,0.025833730814831812
W143,UAC,,other,17,-0.44791620213668104,0.8940637602464838,0.004590041107633686
W162,WPA,,other,17,-0.4785826853551088,0.8780355111687861,0.003500629209368711
W168,ACL,,other,17,-0.45527034502157426,0.8898822603279591,0.02895644483598107
W183,AUP,,other,17,-0.45742010305199204,0.8892025784372198,-0.00925331424435446
W208,DAC,,other,17,-0.479616349010132,0.877208467243059,0.021759199417123738
W317,Mandatory Access Control (MAC),,other,17,-0.4431529311961051,0.8963091096789967,0.015667146477399686
W329,ACL,,other,17,-0.4749799587614186,0.8799555044762274,-0.008505816656214794
W344,AUP,,other,17,-0.46551115304932794,0.8843514219224213,0.03495610004672415
W369,DAC,,other,17,-0.44588090338749686,0.895075849172146,-0.005426253137431893
W388,DRM,,other,17,-0.48578122316476946,0.8740264842680355,0.009711231569575767
W479,MAC,,other,17,-0.4460031301888873,0.8945429602953999,0.029565183031011303
W503,NAC,,other,17,-0.46407539706123685,0.8856414687083127,-0.01652920889330026
W575,RMA,,other,17,-0.47862280046214395,0.8774262133059633,0.03230255533751519
W614,TACACS,,other,17,-0.43760320157597504,0.8991413115368088,0.006952687129745828
W623,UAC,,other,17,-0.4842433535372996,0.8749128412738244,-0.0059912210035808515
W651,WEP,,other,17,-0.45679946300225244,0.8886672858354429,0.040058777898497676
W656,WPA,,other,17,-0.44940423579616673,0.8931886678470131,-0.01580621643978541
W657,WPA2,,other,17,-0.48911711591291995,0.8719823030210972,0.02028078250586899
W658,WPS,,other,17,-0.4370488384817326,0.8991136343374654,0.024145089153764402
W664,AAA,,other,17,-0.4740067418138087,0.8803126062007038,-0.019165700591992525
W665,AAAA,,other,17,-0.4724984393689029,0.8803361425806118,0.04187482370398773
W666,ACL,,other,17,-0.4364296748778017,0.8997252346906439,-0.004862195689411123
W693,DRM,,other,17,-0.49206587952493136,0.8705555147939339,0.002065398078972249
W717,IAM,,other,17,-0.44591311683982093,0.8941820684209139,0.03999900929638647
W731,MAC,,other,17,-0.4575803299319381,0.8888443818286383,-0.023998053067789692
W754,PAM,,other,17,-0.48769184854873937,0.8724027148374573,0.032713361235851904
W801,TACACS,,other,17,-0.43055722190639434,0.9024580904575069,0.013779464141903739
W807,UAC,,other,17,-0.48501034016331085,0.8743566396391077,-0.016292226786933574
W826,WPA,,other,17,-0.4623204760325093,0.8854036065280559,0.048168776071073754
W832,ACL,,other,17,-0.44022866106252956,0.8977191448745987,-0.01729343530683717
W847,AUP,,other,17,-0.4965269050822789,0.86790318905187,0.014320857621235469
W872,DAC,,other,17,-0.4350616932845552,0.8997474098254472,0.034291712537791966
W981,Mandatory Access Control (MAC),,other,17,-0.4690753215683098,0.8827150864148695,-0.027971752021927723
W993,ACL,,other,17,-0.48127727933607267,0.8754372069271587,0.044518278520659704
W1008,AUP,,other,17,-0.4281802204004791,0.9036933584496728,0.00011292363955307295
W1033,DAC,,other,17,-0.4948870694760766,0.8689217613640968,-0.007858822640622272
W1052,DRM,,other,17,-0.44968511798002775,0.8918154808434915,0.04948174203866011
W1143,MAC,,other,17,-0.44883201984473453,0.8931809846018953,-0.027884524519614373
W1167,NAC,,other,17,-0.49628917311240345,0.8676779058190387,0.028846289274256278
W1239,RMA,,other,17,-0.4263846479266258,0.9042407740003515,0.023339979600087126
W1278,TACACS,,other,17,-0.4820615433881409,0.8757394245801521,-0.026403193410417074
W1287,UAC,,other,17,-0.47044283206256465,0.8808170053798403,0.05333802391018763
W1315,WEP,,other,17,-0.43089761861126047,0.9022812589191443,-0.014689182360798646
W1320,WPA,,other,17,-0.5016197380379538,0.8650720940977329,0.005283031714644243
W1321,WPA2,,other,17,-0.4365997349857985,0.8985341002363851,0.04491260538780188
W1322,WPS,,other,17,-0.4612822775379817,0.8865843448793935,-0.03445083227077415
W16,CMDB,,other,18,0.3620727922200123,0.3935638002546979,0.8449916143152452
W22,DHCP,,other,18,0.35659519859581174,0.40555673840203127,0.8416433902046162
W27,DNS,,other,18,0.3521803705546424,0.3889773852285506,0.8512729176807838
W216,DHCP,,other,18,0.37076112493973556,0.39836121395751944,0.8389544275154123
W222,DNS,,other,18,0.34485969304763625,0.4058463823244138,0.8463808280350378
W258,FQDN (Fully Qualified Domain Name),,other,18,0.3637652189091558,0.3811747706902667,0.8499297969251324
W273,host intrusion prevention systems (HIPS),,other,18,0.3648414983237205,0.4119933092531974,0.8349564025932743
W291,IPCONFIG (Internet Protocol Configuration),,other,18,0.34068056650399126,0.39193662859953793,0.8545890420363155
W334,AHCI,,other,18,0.377576923458971,0.38796897995502666,0.8407828123028648
W378,DHCP,,other,18,0.3471408694924726,0.41689956106213644,0.8400523630787596
W436,HIPS,,other,18,0.3532108133233708,0.3762648440764585,0.8565435706743477
W447,IDS,,other,18,0.37743309842445816,0.4071463433360481,0.8317307925776212
W456,IPS,,other,18,0.33340492923494797,0.40402030363198416,0.851826712081136
W680,CMDB,,other,18,0.37466004855180784,0.375205237716228,0.8478507401715621
W686,DHCP,,other,18,0.3590104033395078,0.42266565192500255,0.8321449855504848
W691,DNS,,other,18,0.3385569863498834,0.3810961348681209,0.8603167457293063
W880,DHCP,,other,18,0.38641712130160155,0.3936575685889097,0.8340956342396543
W886,DNS,,other,18,0.3353762127000327,0.418770716068754,0.8438921040738828
W922,FQDN (Fully Qualified Domain Name),,other,18,0.3620547202347426,0.3672861830626593,0.8567480605679857
W937,host intrusion prevention systems (HIPS),,other,18,0.3755454172786584,0.4187250329535132,0.8268222217254912
W955,IPCONFIG (Internet Protocol Configuration),,other,18,0.3269710358682833,0.3951056989164444,0.8584762247068755
W998,AHCI,,other,18,0.38617157255923235,0.3766884411158658,0.8420079185357039
W1042,DHCP,,other,18,0.3477029167294066,0.4292253347068277,0.8335876041206915
W1100,HIPS,,other,18,0.343729275653544,0.3692263951267492,0.8634361899992354
W1111,IDS,,other,18,0.3898584619548385,0.40471494465403074,0.8271736173354979
W1120,IPS,,other,18,0.3245244983253988,0.4138034927483577,0.8505589452682912
W206,CRT,,other,19,0.32397912302644605,-0.7279166212072287,-0.6042970465038422
W367,CRT,,other,19,0.3417458484695652,-0.7118367177053252,-0.6135945423325783
W870,CRT,,other,19,0.3368998997475022,-0.7366686305073818,-0.5863597755444192
W1031,CRT,,other,19,0.31299618763967296,-0.7186859307579166,-0.6209057250933172
W65,LDAP,,other,20,-0.5057105892342105,0.7833618451549851,0.3613876305184842
W133,SSH,,other,20,-0.521021581787685,0.776884671820859,0.35353460651151936
W474,LDAP,,other,20,-0.50731521947026,0.7752778150869569,0.37626530205140674
W607,SSH,,other,20,-0.5049624989669399,0.7901987184613154,0.3472734656998114
W631,URL,,other,20,-0.5285964266533755,0.766484387782347,0.3648115966018672
W729,LDAP,,other,20,-0.49225084306843825,0.7863853473289064,0.37321199472257993
W797,SSH,,other,20,-0.5221321057487164,0.7830433263558041,0.33796629002912315
W1138,LDAP,,other,20,-0.5173484552356622,0.7646507622130947,0.38426525696738045
W1271,SSH,,other,20,-0.490275095253308,0.7974255033685878,0.3517710868614908
W1295,URL,,other,20,-0.5380231101529938,0.766791814678577,0.3500877688283817
W24,DKIM,,other,21,-0.288020323834445,0.725649339936764,-0.6248818516388843
W32,ECC,,other,21,-0.29722125403161653,0.7179546403379571,-0.6294447239981187
W69,MBR,,other,21,-0.2943598488128252,0.7305693918243628,-0.616133624416223
W95,PII,,other,21,-0.2826997544073384,0.7206435540781078,-0.6330511170701021
W96,PIN,,other,21,-0.3069784685563326,0.7196640848928472,-0.6227742968027417
W97,PIV,,other,21,-0.2817177642117689,0.7341059746146811,-0.6178377775456528
W114,SAML,,other,21,-0.29288441489377526,0.7117926584759627,-0.6384120384610962
W234,ECC,,other,21,-0.30494533249952327,0.7302684114334742,-0.6113234752969865
W262,Globally Unique Identifier,,other,21,-0.2729537854929192,0.7267945772749437,-0.6302903088488836
W289,IMSI (International Mobile Subscriber Identity),,other,21,-0.30936839711216413,0.7112083662733459,-0.6312478551338203
W397,ECC,,other,21,-0.28844268802262313,0.7392874159866206,-0.6084857699980413
W484,MBR,,other,21,-0.2805464338976233,0.7129818478576029,-0.6426123116256679
